about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{},"5751 Kroger Dr Suite 262, Fort Worth, TX 76244",False,,OPERATIONAL,,9323901050304804189,Fort Worth,4006 Belt Line Road,Addison,United States,"MyGarageFloors.com is the best polyaspartic garage floor coating company in DFW and Austin. They offer an online platform where customers can design their garage, get an instant price, and schedule installation within minutes. Their polyaspartic garage...",,,2022.0,CONSTRUCTION,False,"MyGarageFloors.com is the best polyaspartic garage floor coating company in DFW and Austin. They offer an online platform where customers can design their garage, get an instant price, and schedule installation within minutes. Their polyaspartic garage...",,MyGarageFloors.com,+1 469-990-9990,"T-MOBILE USA, INC.",mobile,,TX,America/Chicago,,75001,United States of America,US,,,0x864dd7098d4560bf:0x8165269ae84f355d,8926c869237ffff,/g/11v4w9rd10,32.9118986,,,"https://www.google.com/maps/place/MyGarageFloors.com+-+Garage+floor+coatings+Fort+Worth/@32.9118986,-97.2625042,14z/data=!4m8!1m2!2m1!1sMyGarageFloors.com+-+Garage+floor+coatings+Fort+Worth!3m4!1s0x864dd7098d4560bf:0x8165269ae84f355d!8m2!3d32.9118986!4d-97.2625042","https://www.google.com/maps/place/MyGarageFloors.com+-+Garage+floor+coatings+Fort+Worth/@32.9118986,-97.2625042,13.99z/data=!4m16!1m7!3m6!1s0x864dd7098d4560bf:0x8165269ae84f355d!2sMyGarageFloors.com+-+Garage+floor+coatings+Fort+Worth!8m2!3d32.9118986!4d-97.2625042!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864dd7098d4560bf:0x8165269ae84f355d!8m2!3d32.9118986!4d-97.2625042!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-Jk3vsU78Kj8/AAAAAAAAAAI/AAAAAAAAAAA/l9pordNabjs/s44-p-k-no-ns-nd/photo.jpg,-97.2625042,,MyGarageFloors.com - Garage floor coatings Fort Worth,Mygaragefloors Com Garage Floor Coatings Fort Worth,,,103296032637226290292,https://www.google.com/maps/contrib/103296032637226290292,MyGarageFloors.com - Garage floor coatings Fort Worth,+1 469-990-9990,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/p/AF1QipMoW99UEnxzOOz18BHYLYNVnrzkbW0Qz_oTOYH2=w800-h500-k-no,104,ChIJv2BFjQnXTYYRXTVP6JomZYE,,,76244,,,"Epoxy floor coating near Heath, TX",,5.0,,,,,,,Texas,TX,5751 Kroger Dr Suite 262,,"Flooring contractor, Concrete contractor, Construction company, Floor refinishing service, Floor sanding and polishing service, General contractor",America/Chicago,Flooring contractor,,True,https://mygaragefloors.com/service-area/garage-floor-coating-fort-worth-tx/,{'Thursday': ['Open 24 hours']},
{},"15426 Old Jacksonville Hwy suite 509, Tyler, TX 75703",False,,OPERATIONAL,,8317687078760583946,Tyler,3810 Harvey Road,College Station,United States,Stampede Coatings is a company that specializes in the installation of high performance concrete floor coatings for residential homes and commercial spaces. Their industrial strength floor coatings come with a 15 year warranty.,10.0,,2016.0,,False,Stampede Coatings is a company that specializes in the installation of high performance concrete floor coatings for residential homes and commercial spaces. Their industrial strength floor coatings come with a 15 year warranty.,,Stampede Coatings,9793985675,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,1000000.0,TX,America/Chicago,,77845,United States of America,US,,,0x8649cb949e58aadf:0x736e5c544261930a,8926c9229c7ffff,/g/11vbkrfk9r,32.2563544,,,"https://www.google.com/maps/place/Stampede+Coatings/@32.2563544,-95.34713579999999,14z/data=!4m8!1m2!2m1!1sStampede+Coatings!3m4!1s0x8649cb949e58aadf:0x736e5c544261930a!8m2!3d32.2563544!4d-95.34713579999999","https://www.google.com/maps/place/Stampede+Coatings/@32.2563544,-95.34713579999999,13.99z/data=!4m16!1m7!3m6!1s0x8649cb949e58aadf:0x736e5c544261930a!2sStampede+Coatings!8m2!3d32.2563544!4d-95.34713579999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649cb949e58aadf:0x736e5c544261930a!8m2!3d32.2563544!4d-95.34713579999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-dsYI5E4iTEw/AAAAAAAAAAI/AAAAAAAAAAA/FD8lS2yAtL8/s44-p-k-no-ns-nd/photo.jpg,-95.34713579999999,,Stampede Coatings,Stampede Coatings,,,110445939538710077963,https://www.google.com/maps/contrib/110445939538710077963,Stampede Coatings,+1 903-363-1514,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer1ilRY3gf8XT9ygvTLYxTxdB9RDpAik3tVpPSxQFNySKN7rRPAy5JBaCUoy23KzVPdMzweapFmNPtEWTHfzi30rMhjBdZ848XsERJhO5FYP2XI-j5c1Rb0-x4fnXd1lMJrgapSuw=w800-h500-k-no,61,ChIJ36pYnpTLSYYRCpNhQlRcbnM,,,75703,,,"Epoxy floor coating near Heath, TX",,4.9,,,,,,,Texas,TX,15426 Old Jacksonville Hwy suite 509,,Flooring contractor,America/Chicago,Flooring contractor,,True,https://www.stampedecoatings.com/,{'Thursday': ['Open 24 hours']},
{},"2011 Morgan Ct, Melissa, TX 75454",False,,OPERATIONAL,,12202450779422827056,Melissa,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x232bcad2d0665825:0xa957d05520afa230,8926c8063b7ffff,/g/11kqn8tkmz,33.292417799999996,,,"https://www.google.com/maps/place/Price+Floor+Coatings+and+Concepts/@33.292417799999996,-96.5672053,14z/data=!4m8!1m2!2m1!1sPrice+Floor+Coatings+and+Concepts!3m4!1s0x232bcad2d0665825:0xa957d05520afa230!8m2!3d33.292417799999996!4d-96.5672053","https://www.google.com/maps/place/Price+Floor+Coatings+and+Concepts/@33.292417799999996,-96.5672053,13.99z/data=!4m16!1m7!3m6!1s0x232bcad2d0665825:0xa957d05520afa230!2sPrice+Floor+Coatings+and+Concepts!8m2!3d33.292417799999996!4d-96.5672053!16s%2Fg%2F11ckvg1dmb!3m7!1s0x232bcad2d0665825:0xa957d05520afa230!8m2!3d33.292417799999996!4d-96.5672053!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-egI4t-KrAv8/AAAAAAAAAAI/AAAAAAAAAAA/xv89M1hPG-s/s44-p-k-no-ns-nd/photo.jpg,-96.5672053,,Price Floor Coatings and Concepts,Price Floor Coatings And Concepts,,,107735627390087294087,https://www.google.com/maps/contrib/107735627390087294087,Price Floor Coatings and Concepts,+1 469-748-6622,AT&T Mobility LLC,mobile,https://lh3.googleusercontent.com/p/AF1QipOh133X8tcMVBckTak7ahrqG_dY40qirCjmIWvu=w800-h500-k-no,53,ChIJJVhm0NLKKyMRMKKvIFXQV6k,,,75454,,,"Epoxy floor coating near Murphy, TX",,5.0,,,,,,,Texas,TX,2011 Morgan Ct,,"Flooring contractor, Floor refinishing service, Floor sanding and polishing service",America/Chicago,Flooring contractor,,True,https://pricecoatings.com/,{'Thursday': ['7AM-6PM']},"Thursday,7AM,6PM"
{},"13921 Hwy 105 W #143, Conroe, TX 77304",False,,OPERATIONAL,,2950003806494588285,Conroe,17350 STATE HWY 249,Houston,United States,"Epoxy Garage Flooring. Garage Floor Epoxy. Affordable Prices. Free Quotes. Conroe, Houston, Spring, Magnolia, Montgomery, The Woodlands...281-967-0780",10.0,,2014.0,,False,"Epoxy Garage Flooring. Garage Floor Epoxy. Affordable Prices. Free Quotes. Conroe, Houston, Spring, Magnolia, Montgomery, The Woodlands...281-967-0780",,"EPOXY GARAGE FLOORING, LLC",+1 281-967-0780,CELLCO PARTNERSHIP DBA VERIZON,mobile,1000000.0,TX,America/Chicago,,77064,United States of America,US,,,0x864721e13f76ed61:0x28f084d50c28fd7d,89446d43143ffff,/g/11bw20ctj4,30.3494472,,,"https://www.google.com/maps/place/Epoxy+Garage+Flooring%2C+LLC/@30.3494472,-95.57391129999999,14z/data=!4m8!1m2!2m1!1sEpoxy+Garage+Flooring%2C+LLC!3m4!1s0x864721e13f76ed61:0x28f084d50c28fd7d!8m2!3d30.3494472!4d-95.57391129999999","https://www.google.com/maps/place/Epoxy+Garage+Flooring%2C+LLC/@30.3494472,-95.57391129999999,13.99z/data=!4m16!1m7!3m6!1s0x864721e13f76ed61:0x28f084d50c28fd7d!2sEpoxy+Garage+Flooring%2C+LLC!8m2!3d30.3494472!4d-95.57391129999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864721e13f76ed61:0x28f084d50c28fd7d!8m2!3d30.3494472!4d-95.57391129999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-hYeahJrIZgA/AAAAAAAAAAI/AAAAAAAAAAA/bhkwkHvRC7w/s44-p-k-no-ns-nd/photo.jpg,-95.57391129999999,,"Epoxy Garage Flooring, LLC",Epoxy Garage Flooring,,,111875575531022769632,https://www.google.com/maps/contrib/111875575531022769632,"Epoxy Garage Flooring, LLC",+1 281-967-0780,CELLCO PARTNERSHIP DBA VERIZON,mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAweolC-KyGaw9Otrkgn_-Aa-beCFzZcwfPr38oNWCVbF4f3iwe36codryEMfbCycG9kwjQorqHAywze7CSXPaeb8wJzKOE_ohWV8H0gEkHyyFv1iKBeCuIoj2gRXrnw4kJYeR2Q18=w800-h500-k-no,216,ChIJYe12P-EhR4YRff0oDNWE8Cg,,,77304,,,"Epoxy floor coating near Quinlan, TX",,5.0,,,,,,,Texas,TX,13921 Hwy 105 W #143,,"Flooring contractor, Floor refinishing service",America/Chicago,Flooring contractor,,True,http://epoxygarageflooring-llc.com/,{'Wednesday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'Other': {'Identifies as women-owned': True}}","464 Communipaw Ave, Jersey City, NJ 07304",False,,OPERATIONAL,,5035827690237099641,Jersey City,2200 Kensington Court,Oak Brook,United States,"Ace Hardware Corporation is an American hardware retailers' cooperative based in Oak Brook, Illinois, United States.",10000.0,https://www.facebook.com/acehardware,1924.0,RETAIL,False,"Ace Hardware Corporation is an American hardware retailers' cooperative based in Oak Brook, Illinois, United States.",https://www.linkedin.com/company/acehardwarecorp,ACE HARDWARE CORPORATION,+1 630-990-6791,AT&T Illinois,landline,1000000000.0,IL,America/Chicago,AceHardware,60523,United States of America,US,Bergen-Lafayette,"Hardware store stocking household tools, garden supplies, home decor & more.",0x89c250db1c30295b:0x45e2da9a72a87e79,892a1070577ffff,/g/1vwlq0nf,40.7148142,,,"https://www.google.com/maps/place/Tsigonia+Paint+%26+Hardware/@40.7148142,-74.0666988,14z/data=!4m8!1m2!2m1!1sTsigonia+Paint+%26+Hardware!3m4!1s0x89c250db1c30295b:0x45e2da9a72a87e79!8m2!3d40.7148142!4d-74.0666988","https://www.google.com/maps/place/Tsigonia+Paint+%26+Hardware/@40.7148142,-74.0666988,13.99z/data=!4m16!1m7!3m6!1s0x89c250db1c30295b:0x45e2da9a72a87e79!2sTsigonia+Paint+%26+Hardware!8m2!3d40.7148142!4d-74.0666988!16s%2Fg%2F11ckvg1dmb!3m7!1s0x89c250db1c30295b:0x45e2da9a72a87e79!8m2!3d40.7148142!4d-74.0666988!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-5RheWbKYtwE/AAAAAAAAAAI/AAAAAAAAAAA/2akyjnSdrlA/s44-p-k-no-ns-nd/photo.jpg,-74.0666988,,Tsigonia Paint & Hardware,Tsigonia Paint And Hardware,,"[{'delivery': {'Wednesday': '9\u202fAM-5\u202fPM'}}, {'pickup': {'Wednesday': '8\u202fAM-5\u202fPM'}}]",103355988163118199918,https://www.google.com/maps/contrib/103355988163118199918,Tsigonia Paint & Hardware,+1 201-435-0979,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq0ea-ApRK2lzRN9ynUxqN-5zbqZ0ie8p-IZ3NUxQsggpR__8fh0wedC3rnJsAXprr0kl0_LH_Z8bOgzjVFKz41XPQvvJLIfOICwmga5zw1i6gCuPRbsyMHmQbAb72FfHHuGQ=w800-h500-k-no,30,ChIJWykwHNtQwokReX6ocpra4kU,,,07304,,,"Epoxy floor coating near Quinlan, TX",,4.6,,,,,,,New Jersey,NJ,464 Communipaw Ave,,"Paint store, Home improvement store, Hardware store, Tool store",America/New_York,Paint store,,True,http://www.acehardware.com/store-details/07852%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dlocalmaps%26utm_content%3D07852,{'Wednesday': ['7AM-5PM']},"Wednesday,7AM,5PM"
{},"8779 Arvin Hill Rd, Aubrey, TX 76227",False,,OPERATIONAL,,17412711160697439718,Aubrey,8779 Arvin Hill Road,Aubrey,United States,"Versatile Coatings LLC is an epoxy floor coatings contractor specializing in metallic epoxy floor coatings, garage floor coatings, and concrete staining.",10.0,http://www.facebook.com/versatilecoatingsllc,2002.0,CONSTRUCTION,False,"Versatile Coatings LLC is an epoxy floor coatings contractor specializing in metallic epoxy floor coatings, garage floor coatings, and concrete staining.",https://www.linkedin.com/company/versatile-coatings-llc,Versatile Coatings LLC,4699392826,"T-MOBILE USA, INC.",mobile,1000000.0,TX,America/Chicago,,76227,United States of America,US,,,0x864c49f258b90e4f:0xf1a6608b4dd9c5e6,8926c809e23ffff,/g/1tdlhq11,33.2604672,,,"https://www.google.com/maps/place/Versatile+Coatings+LLC/@33.2604672,-96.99217519999999,14z/data=!4m8!1m2!2m1!1sVersatile+Coatings+LLC!3m4!1s0x864c49f258b90e4f:0xf1a6608b4dd9c5e6!8m2!3d33.2604672!4d-96.99217519999999","https://www.google.com/maps/place/Versatile+Coatings+LLC/@33.2604672,-96.99217519999999,13.99z/data=!4m16!1m7!3m6!1s0x864c49f258b90e4f:0xf1a6608b4dd9c5e6!2sVersatile+Coatings+LLC!8m2!3d33.2604672!4d-96.99217519999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c49f258b90e4f:0xf1a6608b4dd9c5e6!8m2!3d33.2604672!4d-96.99217519999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-Z6jLbCd9FW8/AAAAAAAAAAI/AAAAAAAAAAA/d9IKybO-gKU/s44-p-k-no-ns-nd/photo.jpg,-96.99217519999999,,Versatile Coatings LLC,Versatile Coatings,,,105052434740209389150,https://www.google.com/maps/contrib/105052434740209389150,Versatile Coatings LLC,,,,https://lh3.googleusercontent.com/p/AF1QipNJ6aN9tSzgy1dlTeHDVEgF60rIF4tAdtO0vqI6=w800-h500-k-no,293,ChIJTw65WPJJTIYR5sXZTYtgpvE,,,76227,,,"Epoxy floor coating near Commerce, TX",,4.9,,,,,,,Texas,TX,8779 Arvin Hill Rd,,"Flooring contractor, Concrete contractor",America/Chicago,Flooring contractor,,True,http://www.versatilecoatingsllc.com/,{'Wednesday': ['8AM-6PM']},"Wednesday,8AM,6PM"
"{'Accessibility': {'Wheelchair accessible restroom': False, 'Wheelchair accessible seating': False}}","436 Lincoln Blvd, Middlesex, NJ 08846",False,,OPERATIONAL,,3731363026294346305,Middlesex,436 Lincoln Boulevard,Middlesex,United States,"High Performance Systems is a trusted epoxy flooring contractor servicing NJ, NY and Pa surrounding areas",50.0,https://facebook.com/highperformancesystemscorp,1988.0,CONSTRUCTION,False,"High Performance Systems is a trusted epoxy flooring contractor servicing NJ, NY and Pa surrounding areas",https://www.linkedin.com/company/high-performance-systems-corporation,High Performance Systems,(800) 928-7220,,toll_free,10000000.0,NJ,America/New_York,HighPerfSystems,08846,United States of America,US,,,0x89c3b8b54c6dfcc7:0x33c876e71e4d1241,892a12a6d9bffff,/g/1ptynvt00,40.5684396,,,"https://www.google.com/maps/place/High+Performance+Systems-Epoxy+Floor+Contractor/@40.5684396,-74.4987855,14z/data=!4m8!1m2!2m1!1sHigh+Performance+Systems-Epoxy+Floor+Contractor!3m4!1s0x89c3b8b54c6dfcc7:0x33c876e71e4d1241!8m2!3d40.5684396!4d-74.4987855","https://www.google.com/maps/place/High+Performance+Systems-Epoxy+Floor+Contractor/@40.5684396,-74.4987855,13.99z/data=!4m16!1m7!3m6!1s0x89c3b8b54c6dfcc7:0x33c876e71e4d1241!2sHigh+Performance+Systems-Epoxy+Floor+Contractor!8m2!3d40.5684396!4d-74.4987855!16s%2Fg%2F11ckvg1dmb!3m7!1s0x89c3b8b54c6dfcc7:0x33c876e71e4d1241!8m2!3d40.5684396!4d-74.4987855!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-ivsicV3XBlc/AAAAAAAAAAI/AAAAAAAAAAA/tJMa5kbVzcE/s44-p-k-no-ns-nd/photo.jpg,-74.4987855,,High Performance Systems-Epoxy Floor Contractor,High Performance Systems Epoxy Floor Contractor,,[{'online_service_hours': {'Wednesday': '9\u202fAM-5\u202fPM'}}],109502897876394606043,https://www.google.com/maps/contrib/109502897876394606043,High Performance Systems-Epoxy Floor Contractor,+1 800-928-7220,,toll_free,https://lh3.googleusercontent.com/p/AF1QipMq17E5kAHhuB9XnYqo6s884l80zmDF0qDFcnvC=w800-h500-k-no,99,ChIJx_xtTLW4w4kRQRJNHud2yDM,,,08846,,,"Epoxy floor coating near Commerce, TX",,4.8,,,,,,,New Jersey,NJ,436 Lincoln Blvd,,Flooring contractor,America/New_York,Flooring contractor,,True,https://www.highperformancesystems.com/,{'Wednesday': ['9AM-5PM']},"Wednesday,9AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': False}}","545 8th Ave, New York, NY 10018",False,,OPERATIONAL,,16119510583412011383,New York,2200 Kensington Court,Oak Brook,United States,"Ace Hardware Corporation is an American hardware retailers' cooperative based in Oak Brook, Illinois, United States.",10000.0,https://www.facebook.com/acehardware,1924.0,RETAIL,False,"Ace Hardware Corporation is an American hardware retailers' cooperative based in Oak Brook, Illinois, United States.",https://www.linkedin.com/company/acehardwarecorp,ACE HARDWARE CORPORATION,+1 630-990-6791,AT&T Illinois,landline,1000000000.0,IL,America/Chicago,AceHardware,60523,United States of America,US,Manhattan,"Independent Benjamin Moore paint retailer carrying tools, hardware & other home-design supplies.",0x89c2599dc5ad2fab:0xdfb40178856c3177,892a10725a7ffff,/g/1tvw5vl4,40.7544865,,,"https://www.google.com/maps/place/Scheman+%26+Grant+Hardware/@40.7544865,-73.99218379999999,14z/data=!4m8!1m2!2m1!1sScheman+%26+Grant+Hardware!3m4!1s0x89c2599dc5ad2fab:0xdfb40178856c3177!8m2!3d40.7544865!4d-73.99218379999999","https://www.google.com/maps/place/Scheman+%26+Grant+Hardware/@40.7544865,-73.99218379999999,13.99z/data=!4m16!1m7!3m6!1s0x89c2599dc5ad2fab:0xdfb40178856c3177!2sScheman+%26+Grant+Hardware!8m2!3d40.7544865!4d-73.99218379999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x89c2599dc5ad2fab:0xdfb40178856c3177!8m2!3d40.7544865!4d-73.99218379999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-stoy3YnxSeU/AAAAAAAAAAI/AAAAAAAAAAA/cyl4d0EoTyc/s44-p-k-no-ns-nd/photo.jpg,-73.99218379999999,,Scheman & Grant Hardware,Scheman And Grant Hardware,,,103077326546501370090,https://www.google.com/maps/contrib/103077326546501370090,Scheman & Grant Hardware,+1 212-947-7844,"LEVEL 3 COMMUNICATIONS, LLC - ",landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBLUQ5B3dtG7OmGMMN0oRcjl9V-C4Mla7EhqZ2hWc4nRdo2FGHfi1e2li-LtEShiScytC4oB5qcUk0cuf-JLMkBiNkVYgltZmCg4bRIyUH5L_rzDq2CmIQxvYD-Xa1Z4DA60iFqw=w800-h500-k-no,14,ChIJqy-txZ1ZwokRdzFshXgBtN8,,,10018,,,"Epoxy floor coating near Commerce, TX",,3.8,,,,,,,New York,NY,545 8th Ave,,"Hardware store, Home improvement store, Paint store, Tool store",America/New_York,Hardware store,,True,http://www.acehardware.com/store-details/10665%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dlocalmaps%26utm_content%3D10665,{'Wednesday': ['8AM-4:30PM']},"Wednesday,8AM,4:30PM"
{},"3332 Spring Stuebner Rd Building A, Spring, TX 77389",False,,OPERATIONAL,,7066208495966248491,Spring,,,,,,,,,False,,,neweraepoxy.com,,,,,,,,,United States of America,US,,,0x86473485ee9c0001:0x621037304eea5e2b,89446c27117ffff,/g/11fx7wqf8j,30.0829842,,,"https://www.google.com/maps/place/New+Era+Epoxy+Flooring+Houston/@30.0829842,-95.4694651,14z/data=!4m8!1m2!2m1!1sNew+Era+Epoxy+Flooring+Houston!3m4!1s0x86473485ee9c0001:0x621037304eea5e2b!8m2!3d30.0829842!4d-95.4694651","https://www.google.com/maps/place/New+Era+Epoxy+Flooring+Houston/@30.0829842,-95.4694651,13.99z/data=!4m16!1m7!3m6!1s0x86473485ee9c0001:0x621037304eea5e2b!2sNew+Era+Epoxy+Flooring+Houston!8m2!3d30.0829842!4d-95.4694651!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86473485ee9c0001:0x621037304eea5e2b!8m2!3d30.0829842!4d-95.4694651!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-1ilxp5cJxqM/AAAAAAAAAAI/AAAAAAAAAAA/pck0uum6L-g/s44-p-k-no-ns-nd/photo.jpg,-95.4694651,,New Era Epoxy Flooring Houston,New Era Epoxy Flooring Houston,,,100427338256434442606,https://www.google.com/maps/contrib/100427338256434442606,New Era Epoxy Flooring Houston,+1 832-253-3211,CELLCO PARTNERSHIP DBA VERIZON,mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerhuBb56oSCtfa_9Fp__I8S-i3I39qGN8vlRjwjEnYkomFSh-enJ2mp6WsTZ5pCIVr8didUWYQMVFboXlVNk-m2exlah_2H5P7v5scuTNMN2NUyYZT1vTzKCi2IwFjgqf1u_oOOmw=w800-h500-k-no,74,ChIJAQCc7oU0R4YRK17qTjA3EGI,,,77389,,,"Epoxy floor coating near Sulphur Springs, TX",,4.9,,,,,,,Texas,TX,3332 Spring Stuebner Rd Building A,,"Flooring contractor, Concrete contractor, Floor refinishing service, Floor sanding and polishing service",America/Chicago,Flooring contractor,,True,https://neweraepoxy.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{},"9421 Farm to Market 2920 bldg 4, Tomball, TX 77375",False,,OPERATIONAL,,12278610579947584105,Tomball,19018 Hamish Road,Tomball,United States,"The Highest Rated Epoxy Floor Coating installer in Texas. Servicing Houston and Surrounding Areas. Garages, Warehouses, Hangars & More. Free Estimates on All Jobs. Call 832-240-1314.",10.0,https://facebook.com/epoxyfloorshoustontx,,CONSTRUCTION,False,"The Highest Rated Epoxy Floor Coating installer in Texas. Servicing Houston and Surrounding Areas. Garages, Warehouses, Hangars & More. Free Estimates on All Jobs. Call 832-240-1314.",https://www.linkedin.com/company/epoxy-floors-houston,Epoxy Floors Houston,8322401314,"BANDWIDTH.COM CLEC, LLC - TX",landline,10000000.0,TX,America/Chicago,EpoxyFloors_H,77377,United States of America,US,Willow Creek Business Park,,0x864728231abab77d:0xaa6663448120fa69,89446dc9223ffff,/g/12hpvnw7p,30.0836121,,,"https://www.google.com/maps/place/Epoxy+Floors+Houston/@30.0836121,-95.5690372,14z/data=!4m8!1m2!2m1!1sEpoxy+Floors+Houston!3m4!1s0x864728231abab77d:0xaa6663448120fa69!8m2!3d30.0836121!4d-95.5690372","https://www.google.com/maps/place/Epoxy+Floors+Houston/@30.0836121,-95.5690372,13.99z/data=!4m16!1m7!3m6!1s0x864728231abab77d:0xaa6663448120fa69!2sEpoxy+Floors+Houston!8m2!3d30.0836121!4d-95.5690372!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864728231abab77d:0xaa6663448120fa69!8m2!3d30.0836121!4d-95.5690372!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-zh4p5zKMwzA/AAAAAAAAAAI/AAAAAAAAAAA/KxYAQjE4NOU/s44-p-k-no-ns-nd/photo.jpg,-95.5690372,,Epoxy Floors Houston,Epoxy Floors Houston,,,110005687942586319125,https://www.google.com/maps/contrib/110005687942586319125,Epoxy Floors Houston,+1 832-240-1314,"BANDWIDTH.COM CLEC, LLC - TX",landline,https://lh3.googleusercontent.com/p/AF1QipP32WxtJoYf59kxd8Qrdl5LUl2jwoEkoY7xHyMW=w800-h500-k-no,119,ChIJfbe6GiMoR4YRafoggURjZqo,,,77375,,,"Epoxy floor coating near Sulphur Springs, TX",,4.8,,,,,,,Texas,TX,9421 Farm to Market 2920 bldg 4,,"Flooring contractor, Floor refinishing service",America/Chicago,Flooring contractor,,True,https://www.epoxyfloorshouston.com/,{'Thursday': ['9AM-9PM']},"Thursday,9AM,9PM"
