about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{'Accessibility': {'Wheelchair accessible parking lot': True}},"1604 Wright Dr, Sulphur Springs, TX 75482",False,,OPERATIONAL,,13142397509248047968,Sulphur Springs,,,,"Welcome to McCormick Construction and Roofing, the leading name in roofing and construction services in Sulphur Springs, TX, and throughout East Texas. With a legacy rooted in excellence, we pride ourselves on delivering top-notch roofing solutions and...",,,,,False,"Welcome to McCormick Construction and Roofing, the leading name in roofing and construction services in Sulphur Springs, TX, and throughout East Texas. With a legacy rooted in excellence, we pride ourselves on delivering top-notch roofing solutions and...",,Mccormickconstructionandroofing,,,,,,,,,United States of America,US,,,0x864a2fb8cecffe33:0xb6632ce73bb55b60,8926c99aa5bffff,/g/11g7ct9309,33.109533299999995,,,"https://www.google.com/maps/place/McCormick+Construction+%26+Roofing/@33.109533299999995,-95.58826049999999,14z/data=!4m8!1m2!2m1!1sMcCormick+Construction+%26+Roofing!3m4!1s0x864a2fb8cecffe33:0xb6632ce73bb55b60!8m2!3d33.109533299999995!4d-95.58826049999999","https://www.google.com/maps/place/McCormick+Construction+%26+Roofing/@33.109533299999995,-95.58826049999999,13.99z/data=!4m16!1m7!3m6!1s0x864a2fb8cecffe33:0xb6632ce73bb55b60!2sMcCormick+Construction+%26+Roofing!8m2!3d33.109533299999995!4d-95.58826049999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864a2fb8cecffe33:0xb6632ce73bb55b60!8m2!3d33.109533299999995!4d-95.58826049999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-mTDyUyhq78o/AAAAAAAAAAI/AAAAAAAAAAA/npOazBdW4D4/s44-p-k-no-ns-nd/photo.jpg,-95.58826049999999,,McCormick Construction & Roofing,Mccormick Construction And Roofing,,,118207943190756096973,https://www.google.com/maps/contrib/118207943190756096973,McCormick Construction & Roofing,+1 903-348-1829,,mobile,https://lh3.googleusercontent.com/p/AF1QipOimgnRbEJbAgajJ6FFkKZ0vCwRetxqr9NPfxe9=w800-h500-k-no,17,ChIJM_7PzrgvSoYRYFu1O-csY7Y,,,75482,,,"Metal building contractor near Sulphur Springs, TX",,3.0,,,,,,,Texas,TX,1604 Wright Dr,,"Roofing contractor, Construction company, General contractor, Home builder, Metal construction company",America/Chicago,Roofing contractor,,True,https://mccormickconstructionandroofing.com/,{'Thursday': ['Open 24 hours']},
{},"676 County Rd 37, Tyler, TX 75706",False,,OPERATIONAL,,2100285960568865689,Tyler,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x8649cf5550046049:0x1d25b6f40e728399,8926c9ada73ffff,/g/11stzc1mrp,32.4144012,,,"https://www.google.com/maps/place/East+Texas+Metal+Buildings+LLC/@32.4144012,-95.2952687,14z/data=!4m8!1m2!2m1!1sEast+Texas+Metal+Buildings+LLC!3m4!1s0x8649cf5550046049:0x1d25b6f40e728399!8m2!3d32.4144012!4d-95.2952687","https://www.google.com/maps/place/East+Texas+Metal+Buildings+LLC/@32.4144012,-95.2952687,13.99z/data=!4m16!1m7!3m6!1s0x8649cf5550046049:0x1d25b6f40e728399!2sEast+Texas+Metal+Buildings+LLC!8m2!3d32.4144012!4d-95.2952687!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649cf5550046049:0x1d25b6f40e728399!8m2!3d32.4144012!4d-95.2952687!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-X4XM69f80lY/AAAAAAAAAAI/AAAAAAAAAAA/0YewWvwqqJ0/s44-p-k-no-ns-nd/photo.jpg,-95.2952687,,East Texas Metal Buildings LLC,East Texas Metal Buildings,,,100250108824932931333,https://www.google.com/maps/contrib/100250108824932931333,East Texas Metal Buildings LLC,+1 903-805-5328,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipPlyHq3z_-bXr-xwiKwzYZwgtj63xOZHzMiGJpD=w800-h500-k-no,30,ChIJSWAEUFXPSYYRmYNyDvS2JR0,,,75706,,,"Metal building contractor near Tyler, TX",,4.3,,,,,,,Texas,TX,676 County Rd 37,,Steel erector,America/Chicago,Steel erector,,True,,{'Thursday': ['7AM-5PM']},"Thursday,7AM,5PM"
{},"11719 Laney Rd, Tyler, TX 75708",False,,OPERATIONAL,,3797966638512023864,Tyler,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x8649ce8f65c1a84f:0x34b51689054b2938,8926c9ac883ffff,/g/1tfc2dt9,32.433579099999996,,,"https://www.google.com/maps/place/MCM+Metal+Buildings/@32.433579099999996,-95.18981169999999,14z/data=!4m8!1m2!2m1!1sMCM+Metal+Buildings!3m4!1s0x8649ce8f65c1a84f:0x34b51689054b2938!8m2!3d32.433579099999996!4d-95.18981169999999","https://www.google.com/maps/place/MCM+Metal+Buildings/@32.433579099999996,-95.18981169999999,13.99z/data=!4m16!1m7!3m6!1s0x8649ce8f65c1a84f:0x34b51689054b2938!2sMCM+Metal+Buildings!8m2!3d32.433579099999996!4d-95.18981169999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649ce8f65c1a84f:0x34b51689054b2938!8m2!3d32.433579099999996!4d-95.18981169999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-CyvN1YhXiq8/AAAAAAAAAAI/AAAAAAAAAAA/pT9iWyz21a4/s44-p-k-no-ns-nd/photo.jpg,-95.18981169999999,,MCM Metal Buildings,Mcm Metal Buildings,,,117240394646780225020,https://www.google.com/maps/contrib/117240394646780225020,MCM Metal Buildings,+1 903-574-7216,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,https://lh3.googleusercontent.com/p/AF1QipPrWNMMKAwI-XlEqn04qmd4DrFcrcszCHz82uT4=w800-h500-k-no,44,ChIJT6jBZY_OSYYROClLBYkWtTQ,,,75708,,,"Metal building contractor near Tyler, TX",,3.7,,,,,,,Texas,TX,11719 Laney Rd,,"Steel construction company, Custom home builder, Steel framework contractor",America/Chicago,Steel construction company,,True,,{'Thursday': ['7AM-3:30PM']},"Thursday,7AM,3:30PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","12562 State Hwy 64, Tyler, TX 75704",False,,OPERATIONAL,,82952011104746226,Tyler,12562 HWY 64 W,Tyler,United States,We are committed to excellence in the manufacturing and installation of metal roofing and steel building products.,10.0,,,CONSTRUCTION,False,We are committed to excellence in the manufacturing and installation of metal roofing and steel building products.,https://www.linkedin.com/company/sawyer-metal,Sawyer Metal,9035310182,,landline,10000000.0,TX,America/Chicago,SawyerMetal,75704,United States of America,US,,,0x8649c9c0ce1589c7:0x126b46a234d7af2,8926c93086fffff,/g/1tj5lk7s,32.3608703,,,"https://www.google.com/maps/place/Sawyer+Metal/@32.3608703,-95.375328,14z/data=!4m8!1m2!2m1!1sSawyer+Metal!3m4!1s0x8649c9c0ce1589c7:0x126b46a234d7af2!8m2!3d32.3608703!4d-95.375328","https://www.google.com/maps/place/Sawyer+Metal/@32.3608703,-95.375328,13.99z/data=!4m16!1m7!3m6!1s0x8649c9c0ce1589c7:0x126b46a234d7af2!2sSawyer+Metal!8m2!3d32.3608703!4d-95.375328!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649c9c0ce1589c7:0x126b46a234d7af2!8m2!3d32.3608703!4d-95.375328!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-LW9jr8cIxnw/AAAAAAAAAAI/AAAAAAAAAAA/friQKFtaYyI/s44-p-k-no-ns-nd/photo.jpg,-95.375328,,Sawyer Metal,Sawyer Metal,,,106834390704870443915,https://www.google.com/maps/contrib/106834390704870443915,Sawyer Metal,+1 903-531-0182,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjcLf0g2VUNouSTIq6TKpiHJ4QahDjp8aftjMS5UVo3rkk-bhHQPOTX1CXbssC4jge-EyON_FV-ygsGkxMzjIx36bVybAsqz14ZpVYDzffBD1LboEdHPSx-yYdT-O49NQsI9v-=w800-h500-k-no,4,ChIJx4kVzsDJSYYR8npNI2q0JgE,,,75704,,,"Metal building contractor near Tyler, TX",,4.5,,,,,,,Texas,TX,12562 State Hwy 64,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Et-ovHxvSSApALrM7Btm3w&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=95.696365&pitch=0&thumbfov=100,Construction company,America/Chicago,Construction company,,True,http://sawyermetal.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","3535 Shiloh Rd, Tyler, TX 75707",False,,OPERATIONAL,,12530069888441932802,Tyler,3535 Shiloh Road,Tyler,United States,"Family-owned & fabricated in East Texas, Tyler Building Systems designs, engineers, fabricates, and delivers custom metal buildings on time & within budget.",50.0,https://facebook.com/235610143243663,1971.0,BUILDING_MATERIALS,False,"Family-owned & fabricated in East Texas, Tyler Building Systems designs, engineers, fabricates, and delivers custom metal buildings on time & within budget.",https://www.linkedin.com/company/tyler-building-systems-lp,Tyler Building Systems,9035613000,,landline,10000000.0,TX,America/Chicago,TBSBradC,75707,United States of America,US,,,0x8649cda0d1a09e9f:0xade3c02d27665c02,8926c9343a7ffff,/g/1tfvhm13,32.294742,,,"https://www.google.com/maps/place/Tyler+Building+Systems%2C+L.P./@32.294742,-95.252352,14z/data=!4m8!1m2!2m1!1sTyler+Building+Systems%2C+L.P.!3m4!1s0x8649cda0d1a09e9f:0xade3c02d27665c02!8m2!3d32.294742!4d-95.252352","https://www.google.com/maps/place/Tyler+Building+Systems%2C+L.P./@32.294742,-95.252352,13.99z/data=!4m16!1m7!3m6!1s0x8649cda0d1a09e9f:0xade3c02d27665c02!2sTyler+Building+Systems%2C+L.P.!8m2!3d32.294742!4d-95.252352!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649cda0d1a09e9f:0xade3c02d27665c02!8m2!3d32.294742!4d-95.252352!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-CVYKAwBmhsg/AAAAAAAAAAI/AAAAAAAAAAA/SeDjpF21wZQ/s44-p-k-no-ns-nd/photo.jpg,-95.252352,,"Tyler Building Systems, L.P.",Tyler Building Systems L P,,[{'delivery': {'Thursday': '6\u202fAM-3\u202fPM'}}],104796400422818515355,https://www.google.com/maps/contrib/104796400422818515355,"Tyler Building Systems, L.P.",+1 903-561-3000,,landline,https://lh3.googleusercontent.com/p/AF1QipM2KLkGcY6tj2bslaNO3b93Eg82moFLFogmxkQt=w800-h500-k-no,37,ChIJn56g0aDNSYYRAlxmJy3A460,,,75707,,,"Metal building contractor near Tyler, TX",,3.9,,,,,,,Texas,TX,3535 Shiloh Rd,,"Construction company, Steel fabricator",America/Chicago,Construction company,,True,http://www.tylerbuilding.com/,"{'Thursday': ['8AM-12PM', '1-5PM']}","Thursday,8AM,12PM|Thursday,1,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"10544 FM2908, Tyler, TX 75708",False,,OPERATIONAL,,3621555039859743077,Tyler,10544 Farm to Market Road 2908,Tyler,United States,"Texas Metal Carports is a leading provider of custom metal buildings, offering a wide range of design options to suit any purpose. With affordable prices and quick lead times, customers can create their ideal steel structure with ease.",10.0,,,BUILDING_MATERIALS,False,"Texas Metal Carports is a leading provider of custom metal buildings, offering a wide range of design options to suit any purpose. With affordable prices and quick lead times, customers can create their ideal steel structure with ease.",,Texas Metal Carports,+1 903-877-9241,,landline,1000000.0,TX,America/Chicago,,75708,United States of America,US,,,0x8235e5b11c495511:0x3242591ef55d9965,8926c9ac917ffff,/g/11q43_w7g7,32.4124178,,,"https://www.google.com/maps/place/Texas+Metal+Carports/@32.4124178,-95.16777909999999,14z/data=!4m8!1m2!2m1!1sTexas+Metal+Carports!3m4!1s0x8235e5b11c495511:0x3242591ef55d9965!8m2!3d32.4124178!4d-95.16777909999999","https://www.google.com/maps/place/Texas+Metal+Carports/@32.4124178,-95.16777909999999,13.99z/data=!4m16!1m7!3m6!1s0x8235e5b11c495511:0x3242591ef55d9965!2sTexas+Metal+Carports!8m2!3d32.4124178!4d-95.16777909999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8235e5b11c495511:0x3242591ef55d9965!8m2!3d32.4124178!4d-95.16777909999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-ybFZ06KMGDQ/AAAAAAAAAAI/AAAAAAAAAAA/LcWQNd5EYlY/s44-p-k-no-ns-nd/photo.jpg,-95.16777909999999,,Texas Metal Carports,Texas Metal Carports,,,105554420193367956518,https://www.google.com/maps/contrib/105554420193367956518,Texas Metal Carports,+1 903-877-9241,,landline,https://lh3.googleusercontent.com/p/AF1QipN2s-1eMneZ_WT_Ub5PBBHikK-RsYV492Y1DnVT=w800-h500-k-no,126,ChIJEVVJHLHlNYIRZZld9R5ZQjI,,,75708,,,"Metal building contractor near Tyler, TX",,4.7,,,,,,,Texas,TX,10544 FM2908,,Metal construction company,America/Chicago,Metal construction company,,True,http://www.texasmetalcarports.co/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"13206 FM 3271, Tyler, TX 75704",False,,OPERATIONAL,,13789192790954493483,Tyler,13206 FM 3271,Tyler,United States,"Valdez Building Systems is a family owned and operated company that has been based out of Tyler, Texas since 2003. Juan Valdez, has been in the metal business building industry for over 30 years. Juan Valdez has over a thousand post frame and steel frame buildings under his name alone, with every customer being satisfied with his work. His business for the past 10 years as been built solely on referrals, a testament to his great credentials and craftsmanship. Because of this, we ensure that only the highest quality materials and workmanship will be used while erecting your building. We specialize in all types of metal building projects from small to large. We have become one of the most respected post frame and steel frame building companies in Texas. We attribute our success to our loyal customers, who we have built great relationships with. We have a strong belief in personalize service and treating our customers the way we like to be treated. Our greatest compliments have always been our customers referrals. We believe that if we take care of our customers and treat them as if they were family, we will continue to build a loyal customer base who will reward us with repeat business, and will refer us to their friends and family members for years to come. ur customers are the reason that Valdez Building Systems has been able to grow and continues to grow . When making your next decision, we hope that you give Valdez Building Systems a considerations to build your next project. You will be choosing a company that has over 30 years of experience in the post frame and steel frame industry. We are a company that stands behind our name so you can rest assure that we will make your project from the highest quality products at a reasonable price. Our mission is to take care and serve our most valuable asset, ""The Customer.""",,,2004.0,CONSTRUCTION,False,"Valdez Building Systems is a family owned and operated company that has been based out of Tyler, Texas since 2003. Juan Valdez, has been in the metal business building industry for over 30 years. Juan Valdez has over a thousand post frame and steel frame buildings under his name alone, with every customer being satisfied with his work. His business for the past 10 years as been built solely on referrals, a testament to his great credentials and craftsmanship. Because of this, we ensure that only the highest quality materials and workmanship will be used while erecting your building. We specialize in all types of metal building projects from small to large. We have become one of the most respected post frame and steel frame building companies in Texas. We attribute our success to our loyal customers, who we have built great relationships with. We have a strong belief in personalize service and treating our customers the way we like to be treated. Our greatest compliments have always been our customers referrals. We believe that if we take care of our customers and treat them as if they were family, we will continue to build a loyal customer base who will reward us with repeat business, and will refer us to their friends and family members for years to come. ur customers are the reason that Valdez Building Systems has been able to grow and continues to grow . When making your next decision, we hope that you give Valdez Building Systems a considerations to build your next project. You will be choosing a company that has over 30 years of experience in the post frame and steel frame industry. We are a company that stands behind our name so you can rest assure that we will make your project from the highest quality products at a reasonable price. Our mission is to take care and serve our most valuable asset, ""The Customer.""",,VALDEZ BUILDING SYSTEMS,+1 903-533-0065,,landline,1000000.0,TX,America/Chicago,,75704,United States of America,US,,,0x8649c805b147be0f:0xbf5d0dc8fc38462b,8926c93018bffff,/g/1pp2w_glm,32.4149021,,,"https://www.google.com/maps/place/Valdez+Building+Systems/@32.4149021,-95.3857178,14z/data=!4m8!1m2!2m1!1sValdez+Building+Systems!3m4!1s0x8649c805b147be0f:0xbf5d0dc8fc38462b!8m2!3d32.4149021!4d-95.3857178","https://www.google.com/maps/place/Valdez+Building+Systems/@32.4149021,-95.3857178,13.99z/data=!4m16!1m7!3m6!1s0x8649c805b147be0f:0xbf5d0dc8fc38462b!2sValdez+Building+Systems!8m2!3d32.4149021!4d-95.3857178!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649c805b147be0f:0xbf5d0dc8fc38462b!8m2!3d32.4149021!4d-95.3857178!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-B5DfJ7SAqr4/AAAAAAAAAAI/AAAAAAAAAAA/iJHH0NfoKzA/s44-p-k-no-ns-nd/photo.jpg,-95.3857178,,Valdez Building Systems,Valdez Building Systems,,,112715427634474467143,https://www.google.com/maps/contrib/112715427634474467143,Valdez Building Systems,+1 903-533-0065,,landline,https://lh3.googleusercontent.com/p/AF1QipNwXr6JB8BsmJh0r9si7kg95H3M4nIifW35fQkT=w800-h500-k-no,11,ChIJD75HsQXISYYRK0Y4_MgNXb8,,,75704,,,"Metal building contractor near Tyler, TX",,5.0,,,,,,,Texas,TX,13206 FM 3271,,Construction company,America/Chicago,Construction company,,True,http://www.valdezbuildingsystems.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"1111 E E Olive St, Tyler, TX 75702",False,,OPERATIONAL,,2378255945587245000,Tyler,1111 Olive Street,Tyler,United States,"Tyler Steel Co. is a premier steel fabricator and service center in East Texas. They specialize in custom steel fabrication, erection services, and petrochemical fabrication. With a reputation for quality products and on-time delivery, Tyler Steel has ...",10.0,,,BUILDING_MATERIALS,False,"Tyler Steel Co. is a premier steel fabricator and service center in East Texas. They specialize in custom steel fabrication, erection services, and petrochemical fabrication. With a reputation for quality products and on-time delivery, Tyler Steel has ...",https://www.linkedin.com/company/tyler-steel-co,Tyler Steel Co,,,,10000000.0,TX,,,75702,United States of America,US,,,0x8649ceea70c8c9df:0x2101432e95b03fc8,8926c9371cbffff,/g/1thx4fzs,32.363163899999996,,,"https://www.google.com/maps/place/Tyler+Steel+Company/@32.363163899999996,-95.2882455,14z/data=!4m8!1m2!2m1!1sTyler+Steel+Company!3m4!1s0x8649ceea70c8c9df:0x2101432e95b03fc8!8m2!3d32.363163899999996!4d-95.2882455","https://www.google.com/maps/place/Tyler+Steel+Company/@32.363163899999996,-95.2882455,13.99z/data=!4m16!1m7!3m6!1s0x8649ceea70c8c9df:0x2101432e95b03fc8!2sTyler+Steel+Company!8m2!3d32.363163899999996!4d-95.2882455!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649ceea70c8c9df:0x2101432e95b03fc8!8m2!3d32.363163899999996!4d-95.2882455!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-95.2882455,,Tyler Steel Company,Tyler Steel Company,,,,,Tyler Steel Company,+1 903-595-4551,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_XvcPYG6A6CDWc5qCB5gVQNzrc6s0O2-cIDa0BJQf6OKo53HSrtoVQ78ZBas-JpMBx0jLyTWY82ZaMBwjBx--iwFnYJiGZ5txxSZDqKi_3twlFfZ_ShnJyf1BPOTyXfRC0R_T=w800-h500-k-no,6,ChIJ38nIcOrOSYYRyD-wlS5DASE,,,75702,,,"Metal building contractor near Tyler, TX",,4.3,,,,,,,Texas,TX,1111 E E Olive St,,"Steel fabricator, Steel distributor, Steel erector",America/Chicago,Steel fabricator,,False,https://www.tylersteel.com/,{'Thursday': ['7AM-4:30PM']},"Thursday,7AM,4:30PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"10778 US Hwy 69 N, Tyler, TX 75706",False,,OPERATIONAL,,9962613096183079370,Tyler,,,,,,,,,,,,etxsteel.com,,,,,,,,,United States of America,US,,,0x8649c97e11b8ad25:0x8a424fd3a8a5a1ca,8926c932a8fffff,/g/11vsbq7tz9,32.421402799999996,,,"https://www.google.com/maps/place/ETX+STEEL+-+Tyler/@32.421402799999996,-95.3574009,14z/data=!4m8!1m2!2m1!1sETX+STEEL+-+Tyler!3m4!1s0x8649c97e11b8ad25:0x8a424fd3a8a5a1ca!8m2!3d32.421402799999996!4d-95.3574009","https://www.google.com/maps/place/ETX+STEEL+-+Tyler/@32.421402799999996,-95.3574009,13.99z/data=!4m16!1m7!3m6!1s0x8649c97e11b8ad25:0x8a424fd3a8a5a1ca!2sETX+STEEL+-+Tyler!8m2!3d32.421402799999996!4d-95.3574009!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649c97e11b8ad25:0x8a424fd3a8a5a1ca!8m2!3d32.421402799999996!4d-95.3574009!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-XOh3KMJKu6U/AAAAAAAAAAI/AAAAAAAAAAA/8y3mKGDWPIk/s44-p-k-no-ns-nd/photo.jpg,-95.3574009,,ETX STEEL - Tyler,Etx Steel Tyler,,,104354287465739042973,https://www.google.com/maps/contrib/104354287465739042973,ETX STEEL - Tyler,+1 903-279-9039,,landline,https://lh3.googleusercontent.com/p/AF1QipNaednI4mBBU1crBY45YRP4pKi0tv3C8kgzFWqb=w800-h500-k-no,3,ChIJJa24EX7JSYYRyqGlqNNPQoo,,,75706,,,"Metal building contractor near Tyler, TX",,,,,,,,,Texas,TX,10778 US Hwy 69 N,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5PgreDWkJJPX9DzECq0AoA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=66.48207&pitch=0&thumbfov=100,Metal construction company,America/Chicago,Metal construction company,,True,https://etxsteel.com/,{'Thursday': ['9AM-5PM']},"Thursday,9AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"13311 State Hwy 64, Tyler, TX 75707",False,,OPERATIONAL,,17512919810554091948,Tyler,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x8649d3ca6403774b:0xf30a63c7bffa59ac,8926c93682bffff,/g/11fljxvw3p,32.309935599999996,,,"https://www.google.com/maps/place/Americo+Metal+Buildings/@32.309935599999996,-95.1870412,14z/data=!4m8!1m2!2m1!1sAmerico+Metal+Buildings!3m4!1s0x8649d3ca6403774b:0xf30a63c7bffa59ac!8m2!3d32.309935599999996!4d-95.1870412","https://www.google.com/maps/place/Americo+Metal+Buildings/@32.309935599999996,-95.1870412,13.99z/data=!4m16!1m7!3m6!1s0x8649d3ca6403774b:0xf30a63c7bffa59ac!2sAmerico+Metal+Buildings!8m2!3d32.309935599999996!4d-95.1870412!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649d3ca6403774b:0xf30a63c7bffa59ac!8m2!3d32.309935599999996!4d-95.1870412!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-XhkxRyJioaA/AAAAAAAAAAI/AAAAAAAAAAA/lLYg9vGUfJU/s44-p-k-no-ns-nd/photo.jpg,-95.1870412,,Americo Metal Buildings,Americo Metal Buildings,,,114785832360121855598,https://www.google.com/maps/contrib/114785832360121855598,Americo Metal Buildings,+1 903-852-4100,,landline,https://lh3.googleusercontent.com/p/AF1QipN9LIQ1O_PRcO9IwtS7b_sOTkQ5s1wftYnmeWM2=w800-h500-k-no,3,ChIJS3cDZMrTSYYRrFn6v8djCvM,,,75707,,,"Metal building contractor near Tyler, TX",,4.1,,,,,,,Texas,TX,13311 State Hwy 64,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U8-03BSbTmjoGF4DO_tDbA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=25.907007&pitch=0&thumbfov=100,Portable building manufacturer,America/Chicago,Portable building manufacturer,,True,,{'Thursday': ['Closed']},
{'Accessibility': {'Wheelchair accessible parking lot': True}},"12907 State Hwy 155 Suite B, Tyler, TX 75703",False,,OPERATIONAL,,9844625363820334287,Tyler,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x8649cb867e686421:0x889f229bfd4fcccf,8926c93534fffff,/g/11s6b1jd70,32.2937854,,,"https://www.google.com/maps/place/Custom+Metal+Roofing/@32.2937854,-95.34804539999999,14z/data=!4m8!1m2!2m1!1sCustom+Metal+Roofing!3m4!1s0x8649cb867e686421:0x889f229bfd4fcccf!8m2!3d32.2937854!4d-95.34804539999999","https://www.google.com/maps/place/Custom+Metal+Roofing/@32.2937854,-95.34804539999999,13.99z/data=!4m16!1m7!3m6!1s0x8649cb867e686421:0x889f229bfd4fcccf!2sCustom+Metal+Roofing!8m2!3d32.2937854!4d-95.34804539999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649cb867e686421:0x889f229bfd4fcccf!8m2!3d32.2937854!4d-95.34804539999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-s_4_Jf-KeWI/AAAAAAAAAAI/AAAAAAAAAAA/NpuMU3aXdUM/s44-p-k-no-ns-nd/photo.jpg,-95.34804539999999,,Custom Metal Roofing,Custom Metal Roofing,,,109735584626189816300,https://www.google.com/maps/contrib/109735584626189816300,Custom Metal Roofing,+1 903-368-7880,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,https://lh3.googleusercontent.com/p/AF1QipP4yYSe9x6fnUzQUAeAbYd2bo56e6EDFvt3XK3K=w800-h500-k-no,13,ChIJIWRofobLSYYRz8xP_Zsin4g,,,75703,,,"Metal building contractor near Tyler, TX",,5.0,,,,,,,Texas,TX,12907 State Hwy 155 Suite B,,Roofing contractor,America/Chicago,Roofing contractor,,True,https://www.custommetalroofingetx.com/,{'Thursday': ['8AM-6PM']},"Thursday,8AM,6PM"
