name,name_for_emails,subtypes,category,phone,phone.whitepages_phones.lookup_type,phone.whitepages_phones.name,website,address,street,city,state_code,postal_code,rating,reviews,verified,email_1,email_1.emails_validator.status,email_1_full_name,email_1_first_name,email_1_last_name,email_1_title,email_2,email_2.emails_validator.status,phone_1,phone_1.whitepages_phones.lookup_type,phone_1.whitepages_phones.name,phone_1.whitepages_phones.phone_type,phone_2,phone_2.whitepages_phones.lookup_type,facebook,instagram,linkedin,company_insights.employees,company_insights.revenue,company_insights.industry,phone_normalized,niche
Pavecon,Pavecon,"Concrete contractor, Asphalt contractor, Paving contractor, Road construction company, Waterproofing service",Paving contractor,+1 972-263-3223,person,Anthony W Miller,https://www.pavecon.com/%3Futm_source%3Dgmb%26utm_medium%3Dprofile-dfw,"3022 Roy Orr Blvd, Grand Prairie, TX 75050",3022 Roy Orr Blvd,Grand Prairie,TX,75050,4.7,50,True,,,,,,,,,,,,,,,,,,500,10000000,CONSTRUCTION,+19722633223,concrete
Prater Concrete,Prater Concrete,"Concrete contractor, Contractor",Concrete contractor,+1 214-491-1798,,,http://www.praterconcrete.com/,"109 Yorkshire Dr Unit 693, Princeton, TX 75407",109 Yorkshire Dr Unit 693,Princeton,TX,75407,4.3,114,True,,,,,,,,,,,,,,,,,,,,,+12144911798,concrete
Prater Concrete,Prater Concrete,"Concrete contractor, Contractor",Concrete contractor,+1 214-491-1798,,,http://www.praterconcrete.com/,"109 Yorkshire Dr Unit 693, Princeton, TX 75407",109 Yorkshire Dr Unit 693,Princeton,TX,75407,4.3,114,True,,,,,,,,,,,,,,,,,,,,,+12144911798,concrete
Olshan Foundation Repair,Olshan Foundation Repair,"Concrete contractor, Drainage service, Foundation, Structural engineer",Concrete contractor,+1 972-238-1600,person,Blane K Bartley,https://www.olshanfoundation.com/regions/texas/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmbdallas,"1614 Bluebank Rd, Dallas, TX 75229",1614 Bluebank Rd,Dallas,TX,75229,4.8,1728,True,,,,,,,,,,,,,,,,,,200,50000000,CONSTRUCTION,+19722381600,concrete
Olshan Foundation Repair,Olshan Foundation Repair,"Concrete contractor, Drainage service, Foundation, Structural engineer",Concrete contractor,+1 972-238-1600,person,Blane K Bartley,https://www.olshanfoundation.com/regions/texas/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmbdallas,"1614 Bluebank Rd, Dallas, TX 75229",1614 Bluebank Rd,Dallas,TX,75229,4.8,1728,True,,,,,,,,,,,,,,,,,,200,50000000,CONSTRUCTION,+19722381600,concrete
Olshan Foundation Repair,Olshan Foundation Repair,"Concrete contractor, Drainage service, Foundation, Structural engineer",Concrete contractor,+1 972-238-1600,person,Blane K Bartley,https://www.olshanfoundation.com/regions/texas/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmbdallas,"1614 Bluebank Rd, Dallas, TX 75229",1614 Bluebank Rd,Dallas,TX,75229,4.8,1728,True,,,,,,,,,,,,,,,,,,200,50000000,CONSTRUCTION,+19722381600,concrete
Brothers Foundation Repair,Brothers Foundation Repair,"Concrete contractor, Construction company, Contractor, Drainage service, General contractor, Waterproofing service",Concrete contractor,+1 817-320-2556,person,Jesus Nunez,https://brothersdfw.com/,"419 N Riverside Dr, Fort Worth, TX 76111",419 N Riverside Dr,Fort Worth,TX,76111,4.7,194,True,,,,,,,,,,,,,,,,,,10,,,+18173202556,concrete
Brothers Foundation Repair,Brothers Foundation Repair,"Concrete contractor, Construction company, Contractor, Drainage service, General contractor, Waterproofing service",Concrete contractor,+1 817-320-2556,person,Jesus Nunez,https://brothersdfw.com/,"419 N Riverside Dr, Fort Worth, TX 76111",419 N Riverside Dr,Fort Worth,TX,76111,4.7,194,True,,,,,,,,,,,,,,,,,,10,,,+18173202556,concrete
Brothers Foundation Repair,Brothers Foundation Repair,"Concrete contractor, Construction company, Contractor, Drainage service, General contractor, Waterproofing service",Concrete contractor,+1 817-320-2556,person,Jesus Nunez,https://brothersdfw.com/,"419 N Riverside Dr, Fort Worth, TX 76111",419 N Riverside Dr,Fort Worth,TX,76111,4.7,194,True,,,,,,,,,,,,,,,,,,10,,,+18173202556,concrete
"Landmark Pavement Solutions, LLC",Landmark Pavement Solutions,Construction company,Construction company,+1 214-989-8944,person,Sebero Martinez Hernandes,https://www.lps-construction.com/%3Futm_source%3Dgoogle%26utm_medium%3Dwix_google_business_profile%26utm_campaign%3D4428841749222144422,"1910 Pacific Ave Stuite 2000, Dallas, TX 75201",1910 Pacific Ave Stuite 2000,Dallas,TX,75201,5,4,True,,,,,,,,,,,,,,,,,,,,,+12149898944,concrete
Baker Construction,Baker Construction,"Concrete contractor, Construction company",Concrete contractor,+1 972-514-0055,person,Tyrone D Young,http://www.bakerconstruction.com/,"12300 Ford Rd # 285, Farmers Branch, TX 75234",12300 Ford Rd # 285,Farmers Branch,TX,75234,4,5,True,,,,,,,,,,,,,,,,,,1000,1000000000,,+19725140055,concrete
Baker Construction,Baker Construction,"Concrete contractor, Construction company",Concrete contractor,+1 972-514-0055,person,Tyrone D Young,http://www.bakerconstruction.com/,"12300 Ford Rd # 285, Farmers Branch, TX 75234",12300 Ford Rd # 285,Farmers Branch,TX,75234,4,5,True,,,,,,,,,,,,,,,,,,1000,1000000000,,+19725140055,concrete
Baker Construction,Baker Construction,"Concrete contractor, Construction company",Concrete contractor,+1 972-514-0055,person,Tyrone D Young,http://www.bakerconstruction.com/,"12300 Ford Rd # 285, Farmers Branch, TX 75234",12300 Ford Rd # 285,Farmers Branch,TX,75234,4,5,True,,,,,,,,,,,,,,,,,,1000,1000000000,,+19725140055,concrete
Ready Dirt,Ready Dirt,Construction company,Construction company,+1 214-708-2169,,,https://www.readydirt.com/,"1910 Pacific Ave suite 2000 #1051, Dallas, TX 75201",1910 Pacific Ave suite 2000 #1051,Dallas,TX,75201,5,1,True,,,,,,,,,,,,,,,,,,,,,+12147082169,concrete
Ready Dirt,Ready Dirt,Construction company,Construction company,+1 214-708-2169,,,https://www.readydirt.com/,"1910 Pacific Ave suite 2000 #1051, Dallas, TX 75201",1910 Pacific Ave suite 2000 #1051,Dallas,TX,75201,5,1,True,,,,,,,,,,,,,,,,,,,,,+12147082169,concrete
Ready Dirt,Ready Dirt,Construction company,Construction company,+1 214-708-2169,,,https://www.readydirt.com/,"1910 Pacific Ave suite 2000 #1051, Dallas, TX 75201",1910 Pacific Ave suite 2000 #1051,Dallas,TX,75201,5,1,True,,,,,,,,,,,,,,,,,,,,,+12147082169,concrete
Tincher Concrete Construction,Tincher Concrete Construction,Construction company,Construction company,+1 239-267-7766,,,https://www.tincherconcrete.com/,"2831 Hunter St, Fort Myers, FL 33916",2831 Hunter St,Fort Myers,FL,33916,4.1,9,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+12392677766,concrete
Tincher Concrete Construction,Tincher Concrete Construction,Construction company,Construction company,+1 239-267-7766,,,https://www.tincherconcrete.com/,"2831 Hunter St, Fort Myers, FL 33916",2831 Hunter St,Fort Myers,FL,33916,4.1,9,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+12392677766,concrete
Tincher Concrete Construction,Tincher Concrete Construction,Construction company,Construction company,+1 239-267-7766,,,https://www.tincherconcrete.com/,"2831 Hunter St, Fort Myers, FL 33916",2831 Hunter St,Fort Myers,FL,33916,4.1,9,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+12392677766,concrete
Creation Roofing and Foundation,Creation Roofing And Foundation,"Roofing contractor, Electrician, Gutter service, Interior designer, Landscape designer, Painter, Plumber, Remodeler, Siding contractor",Roofing contractor,+1 214-893-0843,person,Deissy Janet Pa Hernandez,https://www.creationroofingandfoundation.com/,"750 North St. Paul Street #201, Dallas, TX 75201",750 North St. Paul Street #201,Dallas,TX,75201,5,34,True,,,,,,,,,,,,,,,,,,,,,+12148930843,concrete
Creation Roofing and Foundation,Creation Roofing And Foundation,"Roofing contractor, Electrician, Gutter service, Interior designer, Landscape designer, Painter, Plumber, Remodeler, Siding contractor",Roofing contractor,+1 214-893-0843,person,Deissy Janet Pa Hernandez,https://www.creationroofingandfoundation.com/,"750 North St. Paul Street #201, Dallas, TX 75201",750 North St. Paul Street #201,Dallas,TX,75201,5,34,True,,,,,,,,,,,,,,,,,,,,,+12148930843,concrete
J&m Paving,J And M Paving,"Concrete contractor, Asphalt contractor, Paving contractor",Paving contractor,+1 469-288-0565,business,J & M Paving,http://jmpaving.net/,"1010 W Jefferson Blvd, Dallas, TX 75208",1010 W Jefferson Blvd,Dallas,TX,75208,4.2,13,True,,,,,,,,,,,,,,,,,,,,,+14692880565,concrete
JCK Concrete Inc.,Jck Concrete,"Concrete contractor, Construction company",Concrete contractor,+1 469-338-7666,,,http://www.jckconcrete.net/,"262 Co Rd 911, Royse City, TX 75189",262 Co Rd 911,Royse City,TX,75189,4.8,14,True,,,,,,,,,,,,,,,,,,,,,+14693387666,concrete
JCK Concrete Inc.,Jck Concrete,"Concrete contractor, Construction company",Concrete contractor,+1 469-338-7666,,,http://www.jckconcrete.net/,"262 Co Rd 911, Royse City, TX 75189",262 Co Rd 911,Royse City,TX,75189,4.8,14,True,,,,,,,,,,,,,,,,,,,,,+14693387666,concrete
JCK Concrete Inc.,Jck Concrete,"Concrete contractor, Construction company",Concrete contractor,+1 469-338-7666,,,http://www.jckconcrete.net/,"262 Co Rd 911, Royse City, TX 75189",262 Co Rd 911,Royse City,TX,75189,4.8,14,True,,,,,,,,,,,,,,,,,,,,,+14693387666,concrete
Heritage Contracting,Heritage Contracting,General contractor,General contractor,+1 817-793-7797,person,Beverly D Huddleston,http://heritagecontractingtx.com/,"601 FM 1187, Aledo, TX 76008",601 FM 1187,Aledo,TX,76008,4.7,13,True,,,,,,,,,,,,,,,,,,,,,+18177937797,concrete
Reeder General Contractors,Reeder General Contractors,"General contractor, Construction company, Contractor",General contractor,+1 817-439-2022,person,John David Elkins,http://www.reedergeneral.com/,"6600 Hawks Creek Ave, Westworth Village, TX 76114",6600 Hawks Creek Ave,Westworth Village,TX,76114,4.4,13,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18174392022,concrete
Reeder General Contractors,Reeder General Contractors,"General contractor, Construction company, Contractor",General contractor,+1 817-439-2022,person,John David Elkins,http://www.reedergeneral.com/,"6600 Hawks Creek Ave, Westworth Village, TX 76114",6600 Hawks Creek Ave,Westworth Village,TX,76114,4.4,13,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18174392022,concrete
Reeder General Contractors,Reeder General Contractors,"General contractor, Construction company, Contractor",General contractor,+1 817-439-2022,person,John David Elkins,http://www.reedergeneral.com/,"6600 Hawks Creek Ave, Westworth Village, TX 76114",6600 Hawks Creek Ave,Westworth Village,TX,76114,4.4,13,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18174392022,concrete
Knew Facility Solutions,Knew Facility Solutions,Cleaning service,Cleaning service,+1 682-273-0338,,,http://www.knewfacilitysolutions.com/,"600 W 6th St 4th Floor, Fort Worth, TX 76102",600 W 6th St 4th Floor,Fort Worth,TX,76102,5,18,True,,,,,,,,,,,,,,,,,,,,,+16822730338,concrete
