about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{'Other': {'Identifies as women-owned': True}},"2314 Royal Ln, Greenville, TX 75402",False,,OPERATIONAL,,17535869186739429346,Greenville,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x4ae604fc8d150b7f:0xf35bec1dc7525fe2,8926c9d8577ffff,/g/11x34qhm_3,33.1080032,,,"https://www.google.com/maps/place/Level+Ever+After/@33.1080032,-96.1051821,14z/data=!4m8!1m2!2m1!1sLevel+Ever+After!3m4!1s0x4ae604fc8d150b7f:0xf35bec1dc7525fe2!8m2!3d33.1080032!4d-96.1051821","https://www.google.com/maps/place/Level+Ever+After/@33.1080032,-96.1051821,13.99z/data=!4m16!1m7!3m6!1s0x4ae604fc8d150b7f:0xf35bec1dc7525fe2!2sLevel+Ever+After!8m2!3d33.1080032!4d-96.1051821!16s%2Fg%2F11ckvg1dmb!3m7!1s0x4ae604fc8d150b7f:0xf35bec1dc7525fe2!8m2!3d33.1080032!4d-96.1051821!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-Ys-zpF2aNV8/AAAAAAAAAAI/AAAAAAAAAAA/Gsn1-GiXI8A/s44-p-k-no-ns-nd/photo.jpg,-96.1051821,,Level Ever After,Level Ever After,,,112299254109095391743,https://www.google.com/maps/contrib/112299254109095391743,Level Ever After,+1 903-776-4777,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0hQCfxbB77iR0Fb5rXwXtMPuACV4j0ez7xviZMREKQ-bzwfTyZuSUkyyJYGDBZqs3JkPaMivrnPYd1yFAcDTSHTmrcU4bEdfHC-JAvbKMSptRb5sWPG0r1qA0x5do8d2kgekHGha1mGeE=w800-h500-k-no,32,ChIJfwsVjfwE5koR4l9Sxx3sW_M,,,75402,,,"Foundation repair near Greenville, TX",,5.0,,,,,,,Texas,TX,2314 Royal Ln,,Contractor,America/Chicago,Contractor,,True,https://levelever.com/,{'Thursday': ['8AM-8PM']},"Thursday,8AM,8PM"
{},"2314 Royal Ln, Greenville, TX 75402",False,,OPERATIONAL,,2301944308181395317,Greenville,1004 ETHAN DR,Greenville,United States,"On Your Side Foundation Repair is an experienced foundation crack repair company in Greenville, TX 75402! You can contact us today.",,,,,,"On Your Side Foundation Repair is an experienced foundation crack repair company in Greenville, TX 75402! You can contact us today.",,On Your Side Foundation Repair,+1 903-224-8560,"BANDWIDTH.COM CLEC, LLC - TX",landline,,TX,America/Chicago,,75402,United States of America,US,,,0x864be1022703194b:0x1ff22626ede26775,8926c9d8577ffff,/g/11fm5wd8nx,33.1080032,,,"https://www.google.com/maps/place/On+Your+Side+Foundation+Repair/@33.1080032,-96.1051821,14z/data=!4m8!1m2!2m1!1sOn+Your+Side+Foundation+Repair!3m4!1s0x864be1022703194b:0x1ff22626ede26775!8m2!3d33.1080032!4d-96.1051821","https://www.google.com/maps/place/On+Your+Side+Foundation+Repair/@33.1080032,-96.1051821,13.99z/data=!4m16!1m7!3m6!1s0x864be1022703194b:0x1ff22626ede26775!2sOn+Your+Side+Foundation+Repair!8m2!3d33.1080032!4d-96.1051821!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864be1022703194b:0x1ff22626ede26775!8m2!3d33.1080032!4d-96.1051821!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.1051821,,On Your Side Foundation Repair,On Your Side Foundation Repair,,,,,On Your Side Foundation Repair,+1 903-224-8560,"BANDWIDTH.COM CLEC, LLC - TX",landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoL73hdwlzQwbQsh1X82lpo_AOZuIZdi1igdeHrSc-3a341__Xl78ybg5qhYVQqpBp2CH2vpEBfxDIE76Lfp0U0MqWGgSeMqovOab37BPwgwn4xv4NDz-E56Iqbyk399Rty_3B5eA=w800-h500-k-no,34,ChIJSxkDJwLhS4YRdWfi7SYm8h8,,,75402,,,"Foundation repair near Greenville, TX",,4.0,,,,,,,Texas,TX,2314 Royal Ln,,"Concrete contractor, Contractor, Foundation",America/Chicago,Concrete contractor,,False,https://onyoursidefoundationreptx.com/,{'Thursday': ['8AM-7PM']},"Thursday,8AM,7PM"
{},"2418 Lee St, Greenville, TX 75401",False,,OPERATIONAL,,2136035236562628267,Greenville,,,,Elevate your construction projects with Greenville Concrete Contractors. Trust our experienced team for top-quality concrete solutions tailored to your needs.,,,,,False,Elevate your construction projects with Greenville Concrete Contractors. Trust our experienced team for top-quality concrete solutions tailored to your needs.,,Greenville Pro Concrete Contractors,,,,,,,,,United States of America,US,,,0x864be9e1427c13e9:0x1da4b8baff086eab,8926c9da357ffff,/g/11vwrg8jv0,33.139977,,,"https://www.google.com/maps/place/Greenville+Concrete+Contractors/@33.139977,-96.1061134,14z/data=!4m8!1m2!2m1!1sGreenville+Concrete+Contractors!3m4!1s0x864be9e1427c13e9:0x1da4b8baff086eab!8m2!3d33.139977!4d-96.1061134","https://www.google.com/maps/place/Greenville+Concrete+Contractors/@33.139977,-96.1061134,13.99z/data=!4m16!1m7!3m6!1s0x864be9e1427c13e9:0x1da4b8baff086eab!2sGreenville+Concrete+Contractors!8m2!3d33.139977!4d-96.1061134!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864be9e1427c13e9:0x1da4b8baff086eab!8m2!3d33.139977!4d-96.1061134!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-IvbXgYOHjL4/AAAAAAAAAAI/AAAAAAAAAAA/88NoYeUAQEo/s44-p-k-no-ns-nd/photo.jpg,-96.1061134,,Greenville Concrete Contractors,Greenville Concrete Contractors,,,103517279057293493029,https://www.google.com/maps/contrib/103517279057293493029,Greenville Concrete Contractors,+1 430-227-7003,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPp7zeDb9kyj0nueP1-MAguujHFyonMw1cOtLGOJU1-IjHlf31u9TLCTg_vByOoKHoSRW5XZE8NzAYmCMuqS5ywndJuYKc36ukjVDdWw6cMBTkY3bJuZgUqx1MA-f--Uie7_C5XbxuZkc=w800-h500-k-no,7,ChIJ6RN8QuHpS4YRq24I_7q4pB0,,,75401,,,"Foundation repair near Greenville, TX",,5.0,,,,,,,Texas,TX,2418 Lee St,,Concrete contractor,America/Chicago,Concrete contractor,,True,https://www.greenvilleproconcretecontractors.com/,{'Thursday': ['6AM-8PM']},"Thursday,6AM,8PM"
{},"4220 Moulton St, Greenville, TX 75401",False,,CLOSED_PERMANENTLY,,140692441753782928,Greenville,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864be86f4c6c94f1:0x1f3d707c5510a90,8926c9d8593ffff,/g/11f35qcc1z,33.1264441,,,"https://www.google.com/maps/place/Farmers+Foundation+Repair/@33.1264441,-96.09868379999999,14z/data=!4m8!1m2!2m1!1sFarmers+Foundation+Repair!3m4!1s0x864be86f4c6c94f1:0x1f3d707c5510a90!8m2!3d33.1264441!4d-96.09868379999999","https://www.google.com/maps/place/Farmers+Foundation+Repair/@33.1264441,-96.09868379999999,13.99z/data=!4m16!1m7!3m6!1s0x864be86f4c6c94f1:0x1f3d707c5510a90!2sFarmers+Foundation+Repair!8m2!3d33.1264441!4d-96.09868379999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864be86f4c6c94f1:0x1f3d707c5510a90!8m2!3d33.1264441!4d-96.09868379999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-zU9VqtGUjTg/AAAAAAAAAAI/AAAAAAAAAAA/kf8LdMiia_U/s44-p-k-no-ns-nd/photo.jpg,-96.09868379999999,,Farmers Foundation Repair,Farmers Foundation Repair,,,117358392523855349499,https://www.google.com/maps/contrib/117358392523855349499,Farmers Foundation Repair,+1 844-406-9430,,toll_free,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DKMgkCRC0_dLx93nDcMjoA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=273.63516&pitch=0&thumbfov=100,2,ChIJ8ZRsTG_oS4YRkApRxQfX8wE,,,75401,,,"Foundation repair near Greenville, TX",,3.8,,,,,,,Texas,TX,4220 Moulton St,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DKMgkCRC0_dLx93nDcMjoA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=273.63516&pitch=0&thumbfov=100,Contractor,America/Chicago,Contractor,,True,,,
{},"11426 Co Rd 377, Terrell, TX 75161",False,,OPERATIONAL,,8271466013108000210,Terrell,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x8649458bf2b2c0a9:0x72ca2683cb04d5d2,8926c950aafffff,/g/11vqx2xpbn,32.7249706,,,"https://www.google.com/maps/place/Ortiz+foundation+repair/@32.7249706,-96.1604247,14z/data=!4m8!1m2!2m1!1sOrtiz+foundation+repair!3m4!1s0x8649458bf2b2c0a9:0x72ca2683cb04d5d2!8m2!3d32.7249706!4d-96.1604247","https://www.google.com/maps/place/Ortiz+foundation+repair/@32.7249706,-96.1604247,13.99z/data=!4m16!1m7!3m6!1s0x8649458bf2b2c0a9:0x72ca2683cb04d5d2!2sOrtiz+foundation+repair!8m2!3d32.7249706!4d-96.1604247!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649458bf2b2c0a9:0x72ca2683cb04d5d2!8m2!3d32.7249706!4d-96.1604247!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-YetwMDJrFtg/AAAAAAAAAAI/AAAAAAAAAAA/MX1TpXiiUyM/s44-p-k-no-ns-nd/photo.jpg,-96.1604247,,Ortiz foundation repair,Ortiz Foundation Repair,,,103480625613150277596,https://www.google.com/maps/contrib/103480625613150277596,Ortiz foundation repair,+1 972-704-6804,T-Mobile,mobile,https://lh3.googleusercontent.com/p/AF1QipN0OqNEyCfgo8I2wqGMzxDWdhyKUTfZmLcq2-z7=w800-h500-k-no,20,ChIJqcCy8otFSYYR0tUEy4MmynI,,,75161,,,"Foundation repair near Terrell, TX",,5.0,,,,,,,Texas,TX,11426 Co Rd 377,,Contractor,America/Chicago,Contractor,,True,,{'Thursday': ['6AM-6PM']},"Thursday,6AM,6PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","2002 FM 859, Edgewood, TX 75117",False,,OPERATIONAL,,711115486290362673,Edgewood,,,,,,,,,,,,foundationfixtx.com,,,,,,,,,United States of America,US,,,0x474492855bbd8dd5:0x9de63c4629dc131,8926c9185cfffff,/g/11vwgmchlv,32.7512549,,,"https://www.google.com/maps/place/Foundation+FIX/@32.7512549,-95.838459,14z/data=!4m8!1m2!2m1!1sFoundation+FIX!3m4!1s0x474492855bbd8dd5:0x9de63c4629dc131!8m2!3d32.7512549!4d-95.838459","https://www.google.com/maps/place/Foundation+FIX/@32.7512549,-95.838459,13.99z/data=!4m16!1m7!3m6!1s0x474492855bbd8dd5:0x9de63c4629dc131!2sFoundation+FIX!8m2!3d32.7512549!4d-95.838459!16s%2Fg%2F11ckvg1dmb!3m7!1s0x474492855bbd8dd5:0x9de63c4629dc131!8m2!3d32.7512549!4d-95.838459!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-B21x2tNAbVs/AAAAAAAAAAI/AAAAAAAAAAA/pLTRn8_lytM/s44-p-k-no-ns-nd/photo.jpg,-95.838459,,Foundation FIX,Foundation Fix,,,109523836423430677166,https://www.google.com/maps/contrib/109523836423430677166,Foundation FIX,+1 903-896-7411,AT&T,,https://lh3.googleusercontent.com/p/AF1QipMp67T5ywuWrqZ_Sqt3M6gAfEElEyXyirPw0yWA=w800-h500-k-no,52,ChIJ1Y29W4WSREcRMcGdYsRj3gk,,,75117,,,"Foundation repair near Terrell, TX",,5.0,,,,,,,Texas,TX,2002 FM 859,,Foundation,America/Chicago,Foundation,,True,https://foundationfixtx.com/,{'Thursday': ['9AM-5PM']},"Thursday,9AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"15357 State Hwy 155, Tyler, TX 75703",False,,OPERATIONAL,,1952575118236002,Tyler,401 East Front Street,Tyler,United States,"Foundation Repair company serving Longview, Tyler, Athens, Palestine, Lindale, Flint, Bullard, Canton, Henderson and all of East Texas. Get your free foundation repair assessment today!",50.0,,2015.0,,False,"Foundation Repair company serving Longview, Tyler, Athens, Palestine, Lindale, Flint, Bullard, Canton, Henderson and all of East Texas. Get your free foundation repair assessment today!",,Lone Star Foundation Repair,+1 903-266-9119,,landline,10000000.0,TX,America/Chicago,,75702,United States of America,US,,,0x8649cea4d9c1c99f:0x6efdb5251d962,8926c922aabffff,/g/11cks08hdr,32.2575315,,,"https://www.google.com/maps/place/Lone+Star+Foundation+Repair+%26+House+Leveling/@32.2575315,-95.3845147,14z/data=!4m8!1m2!2m1!1sLone+Star+Foundation+Repair+%26+House+Leveling!3m4!1s0x8649cea4d9c1c99f:0x6efdb5251d962!8m2!3d32.2575315!4d-95.3845147","https://www.google.com/maps/place/Lone+Star+Foundation+Repair+%26+House+Leveling/@32.2575315,-95.3845147,13.99z/data=!4m16!1m7!3m6!1s0x8649cea4d9c1c99f:0x6efdb5251d962!2sLone+Star+Foundation+Repair+%26+House+Leveling!8m2!3d32.2575315!4d-95.3845147!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649cea4d9c1c99f:0x6efdb5251d962!8m2!3d32.2575315!4d-95.3845147!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-HgytT1P1MRg/AAAAAAAAAAI/AAAAAAAAAAA/rhwE3NFKpKY/s44-p-k-no-ns-nd/photo.jpg,-95.3845147,,Lone Star Foundation Repair & House Leveling,Lone Star Foundation Repair And House Leveling,,,113459193262494064465,https://www.google.com/maps/contrib/113459193262494064465,Lone Star Foundation Repair & House Leveling,+1 903-266-9119,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWEFnb8OcOtDgCJ7KeYytlqj_4FivVksOSLUYBkUhTcaxtikDsiJdo22wffGYHAUbCg1HCFL6qTpEqTmpv-2Td1VpMJrgsdiscgr1WhtJsQ0k_3WNau_4uI3drRg8IXJhe9ka2Lg=w800-h500-k-no,22,ChIJn8nB2aTOSYYRYtlRUtvvBgA,,,75703,,,"Foundation repair near Terrell, TX",,4.9,,,,,,,Texas,TX,15357 State Hwy 155,,Concrete contractor,America/Chicago,Concrete contractor,,True,https://lonestarfoundationrepair.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dtyler-google-business-profile,{'Thursday': ['8AM-5:30PM']},"Thursday,8AM,5:30PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"17486 Hwy 155 S, Flint, TX 75762",False,,OPERATIONAL,,17378675503211544988,Flint,12095 Texas 364 Spur,Tyler,United States,"Barwell Solutions is a company based in East Texas that specializes in foundation repair, erosion control, and waterproofing. With over 10 years of experience, their team of experts has been providing solutions for sinking and cracking slabs, moisture ...",10.0,,2023.0,CONSTRUCTION,False,"Barwell Solutions is a company based in East Texas that specializes in foundation repair, erosion control, and waterproofing. With over 10 years of experience, their team of experts has been providing solutions for sinking and cracking slabs, moisture ...",https://www.linkedin.com/company/barwell-solutions-llc,Barwell Solutions,,,,1000000.0,TX,America/Chicago,,75709,United States of America,US,,,0x8648312c34914d65:0xf12d754b43b5019c,8926c920ea3ffff,/g/11vwq8_m33,32.2266422,,,"https://www.google.com/maps/place/Barwell+Solutions/@32.2266422,-95.41161699999999,14z/data=!4m8!1m2!2m1!1sBarwell+Solutions!3m4!1s0x8648312c34914d65:0xf12d754b43b5019c!8m2!3d32.2266422!4d-95.41161699999999","https://www.google.com/maps/place/Barwell+Solutions/@32.2266422,-95.41161699999999,13.99z/data=!4m16!1m7!3m6!1s0x8648312c34914d65:0xf12d754b43b5019c!2sBarwell+Solutions!8m2!3d32.2266422!4d-95.41161699999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8648312c34914d65:0xf12d754b43b5019c!8m2!3d32.2266422!4d-95.41161699999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-A1xtkH2lwQY/AAAAAAAAAAI/AAAAAAAAAAA/Mf30T678E4c/s44-p-k-no-ns-nd/photo.jpg,-95.41161699999999,,Barwell Solutions,Barwell Solutions,,,101096607027440186151,https://www.google.com/maps/contrib/101096607027440186151,Barwell Solutions,+1 903-330-6504,"NEW CINGULAR WIRELESS PCS, LLC",mobile,https://lh3.googleusercontent.com/p/AF1QipPnk30LrVISG08oKYCIa9EDUUVYqQBiOMH0Rxn0=w800-h500-k-no,40,ChIJZU2RNCwxSIYRnAG1Q0t1LfE,,,75762,,,"Foundation repair near Terrell, TX",,5.0,,,,,,,Texas,TX,17486 Hwy 155 S,,"Concrete contractor, Construction company, Contractor, Foundation, Structural engineer",America/Chicago,Concrete contractor,,True,https://www.barwellsolutions.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
"{'Accessibility': {'Assistive hearing loop': False, 'Wheelchair accessible restroom': False, 'Wheelchair accessible seating': False}}","5601 W Jefferson Blvd, Dallas, TX 75211",False,,OPERATIONAL,,7159362172059270083,Dallas,5601 West Jefferson Boulevard,Dallas,United States,"Advanced Foundation Repair is a residential foundation repair company that services the Dallas and Fort Worth area. They offer a variety of services including foundation repair, drainage, root barriers, foundation watering, under slab tunneling, plumbi...",200.0,https://facebook.com/advancedfoundationrepair,1992.0,CONSTRUCTION,False,"Advanced Foundation Repair is a residential foundation repair company that services the Dallas and Fort Worth area. They offer a variety of services including foundation repair, drainage, root barriers, foundation watering, under slab tunneling, plumbi...",https://www.linkedin.com/company/advanced-foundation-repair,Advanced Foundation Repair,3618552751,AT&T,landline,10000000.0,TX,America/Chicago,,75211,United States of America,US,Oak Cliff,,0x864e9ad6a7af866b:0x635b29f6abf63bc3,8926cb9b30fffff,/g/1tdm8r4w,32.7484681,,,"https://www.google.com/maps/place/Advanced+Foundation+Repair/@32.7484681,-96.91530929999999,14z/data=!4m8!1m2!2m1!1sAdvanced+Foundation+Repair!3m4!1s0x864e9ad6a7af866b:0x635b29f6abf63bc3!8m2!3d32.7484681!4d-96.91530929999999","https://www.google.com/maps/place/Advanced+Foundation+Repair/@32.7484681,-96.91530929999999,13.99z/data=!4m16!1m7!3m6!1s0x864e9ad6a7af866b:0x635b29f6abf63bc3!2sAdvanced+Foundation+Repair!8m2!3d32.7484681!4d-96.91530929999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e9ad6a7af866b:0x635b29f6abf63bc3!8m2!3d32.7484681!4d-96.91530929999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-VzbwIf1Jo50/AAAAAAAAAAI/AAAAAAAAAAA/q0J73Ke6QRc/s44-p-k-no-ns-nd/photo.jpg,-96.91530929999999,,Advanced Foundation Repair,Advanced Foundation Repair,,,106394894606372848933,https://www.google.com/maps/contrib/106394894606372848933,Advanced Foundation Repair,+1 214-333-0003,"BANDWIDTH.COM CLEC, LLC - TX",fixed line,https://lh3.googleusercontent.com/p/AF1QipPZih9k_lu0GmEANsCaohGEkIGFKjRCbP38rceV=w800-h500-k-no,17,ChIJa4avp9aaToYRwzv2q_YpW2M,,,75211,,,"Foundation repair near Forney, TX",,4.3,,,,,,,Texas,TX,5601 W Jefferson Blvd,,"Construction company, Concrete contractor, Drainage service, General contractor",America/Chicago,Construction company,,True,https://foundationrepairs.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"3883 Turtle Creek Blvd Suite 1412, Dallas, TX 75219",False,,OPERATIONAL,,7779729171818117771,Dallas,3883 Turtle Creek Boulevard,Dallas,United States,Ecoscape Foundation specializes in slab foundation repairs. For two decades we've provided foundation repair and drainage solutions to DFW homeowners.,,,,,False,Ecoscape Foundation specializes in slab foundation repairs. For two decades we've provided foundation repair and drainage solutions to DFW homeowners.,,Ecoscape Foundation & Home Services,+1 972-210-1494,CELLCO PARTNERSHIP DBA VERIZON,mobile,,TX,America/Chicago,,75219,United States of America,US,Oak Lawn,,0x864e9f3f94f7ffa3:0x6bf7267686f67a8b,8926c864b97ffff,/g/11h24vj45v,32.81519,,,"https://www.google.com/maps/place/Ecoscape+Foundation+%26+Home+Services/@32.81519,-96.79978,14z/data=!4m8!1m2!2m1!1sEcoscape+Foundation+%26+Home+Services!3m4!1s0x864e9f3f94f7ffa3:0x6bf7267686f67a8b!8m2!3d32.81519!4d-96.79978","https://www.google.com/maps/place/Ecoscape+Foundation+%26+Home+Services/@32.81519,-96.79978,13.99z/data=!4m16!1m7!3m6!1s0x864e9f3f94f7ffa3:0x6bf7267686f67a8b!2sEcoscape+Foundation+%26+Home+Services!8m2!3d32.81519!4d-96.79978!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e9f3f94f7ffa3:0x6bf7267686f67a8b!8m2!3d32.81519!4d-96.79978!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-MtsO7V5sbec/AAAAAAAAAAI/AAAAAAAAAAA/I0sM0hZYqgs/s44-p-k-no-ns-nd/photo.jpg,-96.79978,,Ecoscape Foundation & Home Services,Ecoscape Foundation And Home Services,,,100086245360372741786,https://www.google.com/maps/contrib/100086245360372741786,Ecoscape Foundation & Home Services,+1 972-210-1494,CELLCO PARTNERSHIP DBA VERIZON,mobile,https://lh3.googleusercontent.com/p/AF1QipMACXwg2PF-usrqasm8mtYlVBc-3OfZCJ5-GUuz=w800-h500-k-no,102,ChIJo__3lD-fToYRi3r2hnYm92s,,,75219,,,"Foundation repair near Forney, TX",,5.0,,,,,,,Texas,TX,3883 Turtle Creek Blvd Suite 1412,,Concrete contractor,America/Chicago,Concrete contractor,,True,http://ecoscapefoundation.com/,{'Thursday': ['8AM-6PM']},"Thursday,8AM,6PM"
"{'Other': {'Identifies as Black-owned': True, 'Identifies as women-owned': True}}","102 W Broad St Unit 163, Forney, TX 75126",False,,OPERATIONAL,,5699625949555628950,Forney,,,,"Extreme Concrete Construction LLC  is a SWAM (Small, Women and Minority) independently owned and operated business. Serving the Dallas Ft. Worth metroplex and the DMV surrounding areas. We specialize in commercial & residential construction. We offer a...",,,,,False,"Extreme Concrete Construction LLC  is a SWAM (Small, Women and Minority) independently owned and operated business. Serving the Dallas Ft. Worth metroplex and the DMV surrounding areas. We specialize in commercial & residential construction. We offer a...",,Extremeconcreteconstruction,,,,,,,,,United States of America,US,,,0x7d1aac8c9d4751b:0x4f19239a6bdc9b96,8926c82cb27ffff,/g/11sskm0nyr,32.7490018,,,"https://www.google.com/maps/place/Extreme+Concrete+Construction+LLC/@32.7490018,-96.4696185,14z/data=!4m8!1m2!2m1!1sExtreme+Concrete+Construction+LLC!3m4!1s0x7d1aac8c9d4751b:0x4f19239a6bdc9b96!8m2!3d32.7490018!4d-96.4696185","https://www.google.com/maps/place/Extreme+Concrete+Construction+LLC/@32.7490018,-96.4696185,13.99z/data=!4m16!1m7!3m6!1s0x7d1aac8c9d4751b:0x4f19239a6bdc9b96!2sExtreme+Concrete+Construction+LLC!8m2!3d32.7490018!4d-96.4696185!16s%2Fg%2F11ckvg1dmb!3m7!1s0x7d1aac8c9d4751b:0x4f19239a6bdc9b96!8m2!3d32.7490018!4d-96.4696185!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-fVR8rhu2kGU/AAAAAAAAAAI/AAAAAAAAAAA/CmnKr8VaQgU/s44-p-k-no-ns-nd/photo.jpg,-96.4696185,,Extreme Concrete Construction LLC,Extreme Concrete Construction,,,101733631703781650756,https://www.google.com/maps/contrib/101733631703781650756,Extreme Concrete Construction LLC,+1 214-606-0727,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAuiTFuZxXR_1dPVsxIHSU8Z4VmalC44NonL3fliiSJx9S9t_GPRNEk83UeZ7tp_ZczaeUqy1TiHaL4Mrp_OkLxPp0a7paVcz25cYAQIcwnu5sU_K03v9STlmg8UBRtMoxFZD9=w800-h500-k-no,18,ChIJG3XUyciq0QcRlpvca5ojGU8,,,75126,,,"Foundation repair near Forney, TX",,4.7,,,,,,,Texas,TX,102 W Broad St Unit 163,,"Concrete contractor, General contractor",America/Chicago,Concrete contractor,,True,http://www.extremeconcreteconstructionllc.com/,{'Thursday': ['6AM-6PM']},"Thursday,6AM,6PM"
